Var1,Var2,dice1,dice2,avg_dice,avg_dice_Z
10d,pOFC,0.7749077490774908,0.8636363636363636,0.8192720563569272,0.43145412166569386
10d,PoI1,0.7749077490774908,0.7886435331230284,0.7817756411002597,-0.06376912805353388
10d,PoI2,0.7749077490774908,0.8708708708708709,0.8228893099741809,0.4792279709558986
10d,POS1,0.7749077490774908,0.9290617848970252,0.851984766987258,0.8634979518448052
10d,POS2,0.7749077490774908,0.924,0.8494538745387454,0.8300719089960991
10d,PreS,0.7749077490774908,0.8421052631578947,0.8085065061176928,0.28927117596287055
10d,ProS,0.7749077490774908,0.8782287822878229,0.8265682656826568,0.5278167330829825
10d,PSL,0.7749077490774908,0.6923076923076923,0.7336077206925915,-0.6999332496960915
10d,RI,0.7749077490774908,0.8216704288939052,0.798289088985698,0.15432754251930664
10d,RSC,0.7749077490774908,0.933649289099526,0.8542785190885085,0.8937920309415953
10d,s32,0.7749077490774908,0.8867924528301887,0.8308501009538398,0.5843678557234484
10d,s6-8,0.7749077490774908,0.7659574468085106,0.7704325979430007,-0.21357914737383066
10d,SCEF,0.7749077490774908,0.803030303030303,0.7889690260538968,0.031235459687374408
10d,SFL,0.7749077490774908,0.6907894736842105,0.7328486113808507,-0.7099589702264181
10d,STGa,0.7749077490774908,0.780952380952381,0.7779300650149359,-0.11455848146186907
10d,STSda,0.7749077490774908,0.707395498392283,0.741151623734887,-0.6002992939005969
10d,STSdp,0.7749077490774908,0.7188264058679706,0.7468670774727307,-0.5248140627311562
10d,STSva,0.7749077490774908,0.4666666666666667,0.6207872078720788,-2.189978114292291
10d,STSvp,0.7749077490774908,0.6573816155988857,0.7161446823381883,-0.9305713665571768
10d,STV,0.7749077490774908,0.5944055944055944,0.6846566717415425,-1.3464403190456828
10d,TA2,0.7749077490774908,0.6813186813186813,0.728113215198086,-0.772500369725127
10d,TE1a,0.7749077490774908,0.7248908296943232,0.749899289385907,-0.4847669855051942
10d,TE1m,0.7749077490774908,0.6160714285714286,0.6954895888244597,-1.2033676448975266
